transaction_hash,sender,recipient,gas,gasPrice,gasPriceAdjusted,value,WBTCTokens,ETHTokens,WBTCTokensAdjusted,ETHTokensAdjusted,block,timestamp
0x365eaa03be0a4ad06d4e7982b87ff51e540deea22abc703497d56a6232a83a41,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,147423,181880825089,1.81880825089e-07,0.0,402088237,-114460050266507043736,4.02088237,-114.46005026650704,21186132,2024-11-14 13:08:23+00:00
0x9977fbab48c5636279052d3a27db699285f210bb4126169cc5df65540f92baa8,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,147371,220530508190,2.2053050819e-07,0.0,478015051,-136039343816054087374,4.78015051,-136.0393438160541,21186162,2024-11-14 13:14:23+00:00
0x6b857e184fcd0a093582c9d9fe7ac374fff223c180d24a0851b9b41a318f1d3a,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,146129,43187377310,4.318737731e-08,0.0,200406004,-57022887125653945959,2.00406004,-57.022887125653945,21186199,2024-11-14 13:21:59+00:00
0xdaf2fad024ce2043f27caa9df321d3acb0bd05e1af46b24cacb9ac9aaedb5f0f,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,212162,106662293283,1.06662293283e-07,2.1186313e-11,339002355,-96443736239956512944,3.39002355,-96.44373623995651,21186313,2024-11-14 13:44:47+00:00
0xdbf39ac684f6719aa914f57f69b47bf2cbad1072710530eeb75a13796083cbf4,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,147384,49285606224,4.9285606224e-08,0.0,203031248,-57751957605881875765,2.03031248,-57.75195760588188,21186314,2024-11-14 13:44:59+00:00
0x217ccbf70122773ae0dc1cf3927fc07f830078b1b424ad74fc556bd656a7b309,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,228836,304556948886,3.04556948886e-07,2.1186317e-11,703273532,-199993221344703525205,7.03273532,-199.99322134470353,21186317,2024-11-14 13:45:35+00:00
0x4f67547c5e3e03fd77219be82f7cdf380c27fdc02ac891b6d2fbf552f7590894,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226104,609921483966,6.09921483966e-07,2.1186376e-11,-553892034,158455535839015260484,-5.53892034,158.45553583901525,21186376,2024-11-14 13:57:23+00:00
0x113039db1f41f194657821fd9bbac059a6ae4d2ae087457ab3e6972d439afeb6,0x3451B6b219478037a1AC572706627FC2BDa1e812,0x3451B6b219478037a1AC572706627FC2BDa1e812,1758227,36269061835,3.6269061835e-08,0.0,303078880,-86190562360027635707,3.0307888,-86.19056236002764,21186421,2024-11-14 14:06:23+00:00
0x110a8191d3c8b154ff60822723192e8e170739d8e10d536605e0d3310c0dc4c9,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,219679,94636875746,9.4636875746e-08,0.0,-252824485,72331370326452342620,-2.52824485,72.33137032645234,21186555,2024-11-14 14:33:23+00:00
0x4bca9d283a085d8a99f48677ea4846295d80805a77db06a0651eea065c02b100,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226104,211241927251,2.11241927251e-07,2.1186556e-11,-305722840,87479276736871659202,-3.0572284,87.47927673687165,21186556,2024-11-14 14:33:35+00:00
0xe35c336e4a3c36027f861c923802d448aa41501664aba398e0729b010bb1c630,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,337050,30477994377,3.0477994377e-08,0.0,-654412910,187304861185536196608,-6.5441291,187.3048611855362,21186557,2024-11-14 14:33:47+00:00
0x93b5a82b0abfa1bce56ffbab201ec5364b68b261eb87a6a69ccf351e74620992,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145706,214875421636,2.14875421636e-07,0.0,-406820461,116474943545758679040,-4.06820461,116.47494354575868,21186563,2024-11-14 14:34:59+00:00
0x48b6bcd94ce2bb27010b91671afe1accb2a2d85394f18d57449024d73cc025a9,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,144411,170160023055,1.70160023055e-07,0.0,-366165782,104858592953005883392,-3.66165782,104.85859295300588,21186564,2024-11-14 14:35:11+00:00
0x693f214693d3f11556c80e35fbfba7872c6c9ad7245c3240b42071c0cf73587e,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226104,155733490912,1.55733490912e-07,2.1186565e-11,-327518868,93810023404521190411,-3.27518868,93.81002340452119,21186565,2024-11-14 14:35:23+00:00
0x84bd7bdbde30da5b96baa12b3ea8919a0001f8ce48a85622c6d282e8106c0ea4,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,226044,30906942675,3.0906942675e-08,6.804992e-12,-120933538,34643016789920600966,-1.20933538,34.6430167899206,21186565,2024-11-14 14:35:23+00:00
0x078aca575e63d5c259b40b266fd62971109e1d15b8b1959c991f377bd65ec931,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,228836,513136773176,5.13136773176e-07,2.1186623e-11,914165870,-260246872475208622913,9.1416587,-260.24687247520865,21186623,2024-11-14 14:47:11+00:00
0x939a4a106c4fe3227c2a2801c80b1b9a721674eb41c4d71931f9aee268ca71fd,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,228836,657012886015,6.57012886015e-07,2.1186624e-11,665522134,-189376594729704612222,6.65522134,-189.3765947297046,21186624,2024-11-14 14:47:23+00:00
0x684e1c6ecb07e8977fa64e4b6615ddda24be25d2e29d517c61a0441ecdf30e20,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,228526,44680124512,4.4680124512e-08,9.10848e-13,377508834,-107389310647338048738,3.77508834,-107.38931064733805,21186625,2024-11-14 14:47:35+00:00
0xbd5b2d31c978386096acaa606c154a9bc83aa2bc8f10ed76a61b475cae8ab01e,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,396463,45680124512,4.5680124512e-08,0.0,75115840,-21365305802269619369,0.7511584,-21.36530580226962,21186625,2024-11-14 14:47:35+00:00
0x43ff0e9490158c0ab1e85617f691fd5d1974525893a3a19c1f1255528edcd50a,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,147369,130462309553,1.30462309553e-07,0.0,294487317,-83752576203616578514,2.94487317,-83.75257620361658,21186626,2024-11-14 14:47:47+00:00
0x953ed8320e8196a2e028623246586a3b858b05e6dbd664f3224cfd0720d15ee5,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,339651,43014933643,4.3014933643e-08,0.0,1340632653,-381099056145910317047,13.40632653,-381.0990561459103,21186628,2024-11-14 14:48:11+00:00
0xb6b1ef1fe246ff8dc88ff7914ebe38440fa6a5977ab4590c311bf7414c1dc170,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,547865,238832771509,2.38832771509e-07,1.83e-16,214995429,-61089098036188020737,2.14995429,-61.08909803618802,21186629,2024-11-14 14:48:23+00:00
0x09ab4054cca18c66cebc5a6061e3240aa908a8c8d18333d3331c9467a8bc52cf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,212162,162580510766,1.62580510766e-07,2.1186632e-11,257684247,-73208843738886300581,2.57684247,-73.2088437388863,21186632,2024-11-14 14:48:59+00:00
0xc1e7789ef940e1ee21b52e7d020d0786728ffe56a6be4c537bd3417a757503b5,0x5D5B7c8A86f833bE90A96FF3860246a93F208bc0,0x0250f06fc76297Fe28D0981F0566F1c0445B3cFE,135766,62148313330,6.214831333e-08,0.0,156812232,-44545521338935456210,1.56812232,-44.54552133893546,21186633,2024-11-14 14:49:11+00:00
0x433c1b1f30fb2d1638c23c0b00190a914f6529a321eccdf7fd5121acbfb8782f,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,340995,41966010036,4.1966010036e-08,0.0,666896368,-189400009828937964108,6.66896368,-189.40000982893795,21186634,2024-11-14 14:49:23+00:00
0x915218b23f0c7d8a0d585957788dadf9911bd50ec51c619d259b2ee9a213e16c,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,916295,101916993862,1.01916993862e-07,0.0,443891629,-126026082478746728517,4.43891629,-126.02608247874673,21186635,2024-11-14 14:49:35+00:00
0x0a634cf14dec1d89ad4c050dc6f61a1dde1a8336ebe4ad48607b1fa8c7fc0413,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,186134,85329758327,8.5329758327e-08,0.0,281981231,-80041167425294765687,2.81981231,-80.04116742529476,21186637,2024-11-14 14:49:59+00:00
0xd95d86d5790012507908ae7e1537f4754afefd958aaa02ccf372398495076015,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,153528,39417838487,3.9417838487e-08,0.0,313826028,-89065258792876677952,3.13826028,-89.06525879287668,21186638,2024-11-14 14:50:11+00:00
0x606c30eca910fc7cc372091d855d81ddc9667f7744d78a3e01f469df073a9e21,0x1111111254EEB25477B68fb85Ed929f73A960582,0x1111111254EEB25477B68fb85Ed929f73A960582,407829,41163379932,4.1163379932e-08,0.0,23790000,-6751061041450495653,0.2379,-6.7510610414504955,21186639,2024-11-14 14:50:23+00:00
0xa041c20784b5b8296cf717c3f09d70096a29e6de2711e7bc8d8f520c64e50210,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,146120,114244521914,1.14244521914e-07,0.0,286511768,-81298336141681010184,2.86511768,-81.298336141681,21186643,2024-11-14 14:51:11+00:00
0x070a3284ec7183c8772c1b8b0a22c954b432a523ae6fb45ac60ff151e3dece45,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,403920,35507941112,3.5507941112e-08,0.0,-657499030,187711185105878188032,-6.5749903,187.7111851058782,21186692,2024-11-14 15:00:59+00:00
0x3d94d5a1d5d98377b6fa940a44a0a4271d71571f3828322397dd7cb666f25cce,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,286104,843887060571,8.43887060571e-07,2.118672e-11,-1236302067,353146935410387141687,-12.36302067,353.14693541038713,21186720,2024-11-14 15:06:35+00:00
0x9dad2391ae5929a9211c0e8e3c42116cdf97bd7ccb698e8bb5e447f2e6d44815,0x6352a56caadC4F1E25CD6c75970Fa768A3304e64,0x6352a56caadC4F1E25CD6c75970Fa768A3304e64,388807,42870406265,4.2870406265e-08,0.0,-98534589,28156402685194405587,-0.98534589,28.156402685194404,21186729,2024-11-14 15:08:23+00:00
0x0787134cf387e767ab600776a6e42eb7880c70337bdec4b3f6a4a86c085831c3,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145654,193159192126,1.93159192126e-07,0.0,-399409146,114145733842621480960,-3.99409146,114.14573384262148,21186760,2024-11-14 15:14:47+00:00
0x3fe5cb30b6c86579f1a2a30c8b7f6bcc0ccac1d2aac13d26209f3bb55f78046b,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,219703,154159740080,1.5415974008e-07,0.0,-177040115,50604052073887872260,-1.77040115,50.60405207388787,21186766,2024-11-14 15:15:59+00:00
0xf2782170b3d3135682b09ad76ea433a9cd7902d26a8aab127f7c56e83d3f45d4,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,337131,33818525284,3.3818525284e-08,0.0,-683967205,195549336519956692992,-6.83967205,195.54933651995668,21186767,2024-11-14 15:16:11+00:00
0x022708019f305f412b56278a36de94cf085fb7df26b4a7e90bea2204303d08c8,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,605580,275979109939,2.75979109939e-07,9.5e-17,-161573671,46205874446635368448,-1.61573671,46.20587444663537,21186770,2024-11-14 15:16:47+00:00
0x1014a38cb930b57a4fcbc9f56699e0fab361a7e54e3f3841341ca5927bec98bc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,0x1BF621Aa9ceE3F6154881c25041bB39AEd4ca7Cc,943142,165555128447,1.65555128447e-07,0.0,-608870675,174159767550182890951,-6.08870675,174.1597675501829,21186771,2024-11-14 15:16:59+00:00
0x9a20ded12502e4d7e57f90dece31a842794ccaaec2466958dbaa79fcdb876bef,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226104,397657272952,3.97657272952e-07,2.1186772e-11,-417975153,119591810355392215795,-4.17975153,119.59181035539221,21186772,2024-11-14 15:17:11+00:00
0xf12f5cbda9640e3be9ca2227c3c762be88fc7d61692be7242631c8ec6fc69e74,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,439244,32927240852,3.2927240852e-08,0.0,-22374270,6402577404952653912,-0.2237427,6.402577404952654,21186772,2024-11-14 15:17:11+00:00
0x4574bbfd1da6edbd724069ece70df38fdfb907e650d16774e10a8a7e7f1cc44a,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,336870,33600148994,3.3600148994e-08,0.0,-1127652120,322793450328541429760,-11.2765212,322.79345032854144,21186773,2024-11-14 15:17:23+00:00
0x274151c19d2b50a3263a8997817545cc1e540575d09a6ee8cc0ef5bda76820c7,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,337101,33321509241,3.3321509241e-08,0.0,-733926620,210200971340335382528,-7.3392662,210.20097134033537,21186778,2024-11-14 15:18:23+00:00
0x991a41735722e2e5b9fc9640ecb0541626d7815e67189cef02511a6f0527f8d0,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226104,56023505784,5.6023505784e-08,2.1186779e-11,-239218480,68532783712125043033,-2.3921848,68.53278371212504,21186779,2024-11-14 15:18:35+00:00
0x2fb1f7b895e4848c524f5cfd134257fb4734c62e6ec490f83c15453e762e7269,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,209006,32122282055,3.2122282055e-08,4.21632e-13,-70487039,20195360550109415943,-0.70487039,20.195360550109417,21186780,2024-11-14 15:18:47+00:00
0x94ff296772aabdb11304cf846f04bccd50ec8abff4bb6487ef6f57a3babd7112,0x5D5B7c8A86f833bE90A96FF3860246a93F208bc0,0x0250f06fc76297Fe28D0981F0566F1c0445B3cFE,129320,42419090185,4.2419090185e-08,0.0,-56138213,16084839918181026000,-0.56138213,16.084839918181025,21186782,2024-11-14 15:19:11+00:00
0xe5928f5a9339ea066907e652b2a67a94c4df207199010367c00d037ac5630205,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,140483,38622282750,3.862228275e-08,0.0,-157350743,45087238012617031680,-1.57350743,45.08723801261703,21186784,2024-11-14 15:19:47+00:00
0x2e51e2d1aadea47af93192fef9dfc3385dff4b5d477c8e141a70d10f771e9a48,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x2241EF0aB88DD9B1A8ab0770Af88fAB28782F627,297483,48776881021,4.8776881021e-08,0.5,-1744878,500000000000000000,-0.01744878,0.5,21186802,2024-11-14 15:23:23+00:00
0x7adebf93868c95a000f307a3b636e0f50ca8c07a2bdccecba1e8f468bec06876,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0xBDD336d7542C56966B11d6EcaCf7F5D8E2B5BeF5,297483,46571642077,4.6571642077e-08,2.5,-8724368,2500000000000000000,-0.08724368,2.5,21186805,2024-11-14 15:23:59+00:00
0xdedc1e6b8b7384dd732fb3f445ab696c2886da9a6040ed7771b6a765592a3d86,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,208930,35824966353,3.5824966353e-08,1.706496e-12,-119470663,34236023444073676848,-1.19470663,34.23602344407368,21186808,2024-11-14 15:24:35+00:00
0x9f4452e469aa3e756b579d4766f75ad4cc1a8dd954c33a5ff87e82454ae007d4,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0xBC6015a7B2Feb943E37b778101bAf21b2b407d55,297483,45824966353,4.5824966353e-08,2.8,-9770568,2800000000000000000,-0.09770568,2.8,21186808,2024-11-14 15:24:35+00:00
0x176c6c6420133c19739a6cb30d5ff397a518023a5d3fca9e9dc35b86a660f95d,0xE08D97e151473A848C3d9CA3f323Cb720472D015,0xE08D97e151473A848C3d9CA3f323Cb720472D015,388798,38863329814,3.8863329814e-08,3.13e-16,-18044082,5171022824179595051,-0.18044082,5.1710228241795955,21186809,2024-11-14 15:24:47+00:00
0xd0a19a5d58fc8bca172573c9d2d8e0d056eb15061cd39adb1ddb21747ceb35f5,0x111111125421cA6dc452d289314280a0f8842A65,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,3530946,45330386973,4.5330386973e-08,0.0,-121531277,34829494210837378498,-1.21531277,34.82949421083738,21186810,2024-11-14 15:24:59+00:00
0xb0cf96b4f8b564a9524abfd35b5629a1b8546889fda1d88d302017117eab2cc5,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x00CE015ef36405Aa82c8b055E4A256F6E619939D,297480,50502332835,5.0502332835e-08,1.0,-3489195,1000000000000000000,-0.03489195,1.0,21186812,2024-11-14 15:25:23+00:00
0xec4d601aa415ae23bae2dc641257c68703b0f3b5134cf3f3f10bcbaf940ef1d5,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,226156,55894858944,5.5894858944e-08,2.1186813e-11,-150861478,43238674607156477767,-1.50861478,43.238674607156476,21186813,2024-11-14 15:25:35+00:00
0x96d6ebd8c35c8e5af801ba030c8d2cab7ac8f02477e5393bda843dbba4516e84,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,212256,42310128238,4.2310128238e-08,1.313546e-12,-96939913,27786100865620530533,-0.96939913,27.78610086562053,21186813,2024-11-14 15:25:35+00:00
0xb7cc84cde03592ab3361eb1cf94c8553b489086dac302483deb14aacd3f0ebe6,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,194708,42284952125,4.2284952125e-08,9.259786e-12,-47278029,13551968174359603587,-0.47278029,13.551968174359603,21186814,2024-11-14 15:25:47+00:00
0x11a4723b67e818810bf91e5dc8b709148072a658c2a2dee3e5786c92ba576aa1,0x3451B6b219478037a1AC572706627FC2BDa1e812,0x3451B6b219478037a1AC572706627FC2BDa1e812,372570,39272329660,3.927232966e-08,0.0,-65139012,18672317477228120961,-0.65139012,18.67231747722812,21186815,2024-11-14 15:25:59+00:00
0x7c938a2a71250e5cc858e1db51ba54d41ab3a908efac015a5a26ef252b8e1748,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,344945,42312459106,4.2312459106e-08,5.85,-20407421,5850000000000000000,-0.20407421,5.85,21186815,2024-11-14 15:25:59+00:00
0x2e4c76ed50142f9b564641d6e622fdd06cf9b2b5eda3af1c9eb9840450ed5c20,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,144411,214051810416,2.14051810416e-07,0.0,-261381095,74933692389705957376,-2.61381095,74.93369238970595,21186817,2024-11-14 15:26:23+00:00
0x91a97826b2cb9dadce3a1d0cc5c064609a1cfde0e06109145cc393c4550182d0,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x40e0C5402F4e6946201Dc64e135c674a90fA7440,297521,51885474473,5.1885474473e-08,2.6,-9068523,2600000000000000000,-0.09068523,2.6,21186817,2024-11-14 15:26:23+00:00
0x260543df0d85498cdcddaef10417a2086fbb5eb25d4f26f6d710875db08cc6c5,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,145657,122633572753,1.22633572753e-07,0.0,-107190294,30733127387028897792,-1.07190294,30.733127387028897,21186819,2024-11-14 15:26:47+00:00
0x6427ceaf8f813a1a7cc991eb507c183384829385f47c90b3da41e0ac13519404,0x6A000F20005980200259B80c5102003040001068,0x6A000F20005980200259B80c5102003040001068,1126849,44878343380,4.487834338e-08,0.0,-523071659,150000000000000000000,-5.23071659,150.0,21186820,2024-11-14 15:26:59+00:00
0x8979f8f08dcb917a7fb58e2a57cee1d885b2c9a12fa08cc937bdaf10437faac8,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,1527089,39933261792,3.9933261792e-08,726.0,-126559675,36300000000000000000,-1.26559675,36.3,21186825,2024-11-14 15:27:59+00:00
0x7e8ac4df36782acba0c8e009d090a6ad26a51a4097e6bfa4cfa8931a8f7b5ee1,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x6A000F20005980200259B80c5102003040001068,1342293,43767962094,4.3767962094e-08,0.0,-460139284,132000000000000000000,-4.60139284,132.0,21186826,2024-11-14 15:28:11+00:00
0xa763b939f3c611337c1780d1bf75e773327ffcf7c04b1ebd970938d11985a6b6,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,337047,38752555240,3.875255524e-08,0.0,-470418765,134985027929615089664,-4.70418765,134.9850279296151,21186833,2024-11-14 15:29:35+00:00
0x467a3223075dda66484aad64e8e01157f973bd77d5093f12af6ce57505527c3b,0x6A000F20005980200259B80c5102003040001068,0x6A000F20005980200259B80c5102003040001068,1137021,43226827613,4.3226827613e-08,0.0,-452925665,130000000000000000000,-4.52925665,130.0,21186833,2024-11-14 15:29:35+00:00
0xaf391414f6bc5b569380ff8bcbbee44581e8241b038f7f67eff43c3acf765944,0x5B93D80DA1a359340d1F339FB574bDC56763f995,0x5B93D80DA1a359340d1F339FB574bDC56763f995,263638,37282978488,3.7282978488e-08,1.3109e-13,-209002774,59999999790200433452,-2.09002774,59.999999790200434,21186837,2024-11-14 15:30:23+00:00
0xbba6eddd37c50e20b1e643c9acae507b93dfd6e318bcdc3fd38169eb3d969966,0x6A000F20005980200259B80c5102003040001068,0x6A000F20005980200259B80c5102003040001068,987702,39422868353,3.9422868353e-08,0.0,-504986192,145000000000000000000,-5.04986192,145.0,21186840,2024-11-14 15:30:59+00:00
0x84b1ddbe8757c77d2e4b1ccd42c3f706d3316c65164928bee2d59875ee0bcc35,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x6A000F20005980200259B80c5102003040001068,1147215,39130515789,3.9130515789e-08,0.0,-368701968,105894459593839285510,-3.68701968,105.89445959383929,21186842,2024-11-14 15:31:23+00:00
0x50bcbec8245f1913bf9d72547cef509eced2892b565a7e633ec03bc632578294,0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,184654,42199601901,4.2199601901e-08,0.0,-191758705,55083946539093663744,-1.91758705,55.08394653909367,21186844,2024-11-14 15:31:47+00:00
0x31d51312b4d9a70cf589dfca5504c05ff196dee58606f0d3ab84523b4dba4ad3,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x6A000F20005980200259B80c5102003040001068,2147662,39785285202,3.9785285202e-08,0.0,-159915975,46000000000000000000,-1.59915975,46.0,21186851,2024-11-14 15:33:11+00:00
0x87d1602111bc48059fe8b6c57464f838e635d71279e3f3b382953c28976b789e,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x6A000F20005980200259B80c5102003040001068,2566237,36125814019,3.6125814019e-08,0.0,-135276647,38996100000000000000,-1.35276647,38.9961,21186860,2024-11-14 15:34:59+00:00
0x11b53999742f453ff49853d12f09d60cac8a661bee44a4a13e95f2cbc59289d4,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x6A000F20005980200259B80c5102003040001068,2358333,34916093630,3.491609363e-08,0.0,-74426516,21487651196957686447,-0.74426516,21.487651196957685,21186871,2024-11-14 15:37:11+00:00
0x0ee24a119168612db971603c93345b760397eac86da72bd72f9f8ee1c71dcd9c,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,471828,61537382938,6.1537382938e-08,1.39e-16,75015641,-21527963782342508545,0.75015641,-21.527963782342507,21186922,2024-11-14 15:47:23+00:00
0x6a4990b28ffb29fd5e12fc8fa48a87bfee6d45fa7a6867305d4be73b505c3be2,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,0xd4bC53434C5e12cb41381A556c3c47e1a86e80E3,488051,45781029665,4.5781029665e-08,1.51e-16,39157307,-11228068852854161409,0.39157307,-11.228068852854161,21186923,2024-11-14 15:47:35+00:00
0x51ed01a7c61b7798a63d0a6382312db82f104c49dfd16a96874ebabe3938de88,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,225370,29357503301,2.9357503301e-08,1.12768e-12,90517412,-25930865542134387031,0.90517412,-25.930865542134388,21186941,2024-11-14 15:51:11+00:00
0x3dedbc84c338c56116ee111a54a8f592755a549252726a6a6cedcbad1c09998e,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,228888,112761269501,1.12761269501e-07,2.1186948e-11,81384502,-23285566855034162463,0.81384502,-23.285566855034162,21186948,2024-11-14 15:52:35+00:00
0xe9474381a58fe2e62626666e4fac05e65884bf5b19b70310a5c513ce0bd82791,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,228888,36054418700,3.60544187e-08,2.1186951e-11,44945339,-12847933177494568554,0.44945339,-12.847933177494568,21186951,2024-11-14 15:53:11+00:00
0xb898ad361c385e14f8f6648e26e0fbe12e0cc3571e674c89381efeb82c7f6e61,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,0x68d3A973E7272EB388022a5C6518d9b2a2e66fBf,288888,609960606582,6.09960606582e-07,2.1186955e-11,1044855930,-298281562191787714922,10.4485593,-298.2815621917877,21186955,2024-11-14 15:53:59+00:00
